Edad,estrato,price_plan,mes,dia,venta,plan_MB,genero_label,tipo_plan_label,nombre_zone_N,nombre_zone_O,nombre_zone_S,grupo_edad_30-39,grupo_edad_40-49,grupo_edad_50-59,grupo_edad_60-69,motivo_rechazo_solicitud_Doble Solicitud,motivo_rechazo_solicitud_Errores en la Solicitud,motivo_rechazo_solicitud_Falta de Interés,motivo_rechazo_solicitud_Financiero,motivo_rechazo_solicitud_No Aplica,motivo_rechazo_solicitud_Otro,motivo_rechazo_solicitud_Tiempos y Procesos
52,1,61965.0,11,26,0,250,0,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False
25,1,74999.0,4,1,1,100,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
20,1,61965.0,8,16,0,250,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True
35,3,56249.0,2,13,0,100,1,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
33,3,58320.0,8,22,0,250,0,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False
54,1,70549.0,4,28,0,200,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False
56,3,63749.0,3,1,1,100,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
51,3,68850.0,9,3,1,350,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
54,4,70549.0,1,31,0,200,0,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False
39,4,69749.0,9,28,0,300,0,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False
19,5,70549.0,5,28,1,200,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False
56,1,61965.0,7,9,1,250,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
53,2,79049.0,4,13,1,300,1,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False
53,1,59999.0,9,11,0,100,0,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False
49,2,68850.0,10,11,1,350,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
61,2,70549.0,5,21,0,200,1,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False
45,3,61965.0,9,11,1,250,0,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False
64,1,63749.0,2,6,1,100,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False
32,5,76415.0,7,5,1,250,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False
22,2,70549.0,6,6,0,200,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False
34,4,69749.0,2,8,0,300,0,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
45,2,68850.0,11,29,0,350,0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False
49,2,63749.0,2,20,1,100,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
22,2,70549.0,2,7,1,200,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
26,4,63749.0,2,27,0,100,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False
40,3,70549.0,3,5,0,200,0,1,False,False,True,False,True,False,False,False,False,False,True,False,False,False
29,3,68850.0,7,23,1,350,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
52,1,61965.0,7,11,1,250,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
45,3,61965.0,11,30,0,250,0,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False
21,2,62800.0,12,20,1,350,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False
50,3,79049.0,1,30,1,300,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False
49,3,63749.0,3,10,0,100,1,1,False,False,True,False,True,False,False,False,False,False,True,False,False,False
44,3,58320.0,12,2,0,250,0,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False
28,1,68850.0,10,23,1,350,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
38,3,63749.0,6,15,1,100,1,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False
57,1,63749.0,4,12,1,100,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
37,1,63749.0,5,21,0,100,0,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False
25,4,70549.0,1,15,0,200,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False
33,3,55120.0,11,14,1,250,0,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
25,1,63749.0,2,7,0,100,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False
50,6,70549.0,6,24,1,200,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False
22,3,61965.0,7,23,1,250,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
46,2,79049.0,2,6,1,300,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False
65,1,63749.0,6,7,0,100,1,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False
30,1,62800.0,8,30,1,350,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False
57,2,63749.0,2,15,0,100,0,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False
49,2,59999.0,5,14,1,100,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
48,1,68850.0,8,6,1,350,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
52,2,59999.0,8,7,0,100,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False
39,2,68850.0,7,7,1,350,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
22,1,61965.0,7,9,1,250,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
20,1,79049.0,6,11,1,300,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
38,3,74399.0,7,19,1,300,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
56,5,74399.0,5,27,1,300,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False
65,3,70549.0,4,23,1,200,1,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False
41,2,61965.0,9,19,1,250,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False
49,6,76415.0,10,17,1,250,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
56,2,61965.0,11,6,1,250,1,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False
39,2,63749.0,6,12,0,100,0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False
49,1,63749.0,5,14,1,100,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
62,2,55120.0,9,3,1,250,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
29,3,66725.0,9,11,1,350,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False
47,4,79049.0,6,5,1,300,0,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False
42,6,79049.0,2,9,0,300,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True
41,3,68850.0,10,8,1,350,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False
65,5,66399.0,9,28,1,200,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False
35,5,74399.0,4,23,1,300,1,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
39,4,76415.0,9,21,0,250,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
60,3,61965.0,11,28,0,250,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True
57,1,61965.0,10,31,1,250,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
39,4,70549.0,4,17,1,200,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False
51,1,63749.0,6,27,0,100,0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False
26,2,70549.0,5,10,1,200,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
26,2,68850.0,10,3,1,350,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False
33,1,68850.0,11,16,1,350,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
26,2,70549.0,5,4,1,200,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False
44,1,68850.0,9,8,1,350,0,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False
41,1,56249.0,9,12,0,100,1,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False
51,3,61965.0,9,4,0,250,1,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False
42,2,61965.0,7,22,1,250,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
32,3,68850.0,8,29,1,350,1,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False
39,2,61965.0,9,11,1,250,0,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False
47,2,70549.0,3,8,0,200,0,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False
55,3,63749.0,4,26,1,100,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
51,2,62800.0,2,3,0,350,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False
23,1,74999.0,1,2,0,100,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False
21,1,63749.0,6,10,0,100,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False
60,4,77520.0,7,3,0,350,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False
55,2,70549.0,1,22,1,200,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False
63,4,83000.0,4,2,1,200,1,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False
47,3,63749.0,3,29,1,100,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False
46,5,79049.0,4,16,1,300,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False
36,5,62250.0,2,3,0,200,0,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
19,3,58565.0,8,5,0,250,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False
38,3,74399.0,6,17,0,300,0,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False
31,3,61965.0,8,12,1,250,0,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False
63,3,55120.0,8,12,1,250,1,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False
40,4,79049.0,1,12,1,300,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
41,2,68850.0,8,9,1,350,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
19,3,70549.0,5,24,0,200,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False
26,2,68850.0,10,21,1,350,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
30,1,63749.0,3,12,1,100,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
40,2,68850.0,12,6,1,350,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
53,3,66400.0,6,25,1,200,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
26,3,66399.0,10,17,0,200,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False
19,2,70549.0,5,11,1,200,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
39,3,63749.0,5,25,1,100,1,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False
58,2,68850.0,9,5,0,350,0,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False
27,4,79049.0,5,14,0,300,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True
23,4,77520.0,7,9,1,350,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False
37,4,70549.0,2,6,1,200,1,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False
65,1,63749.0,5,11,0,100,0,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False
46,2,63749.0,2,2,1,100,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
42,3,61965.0,8,24,1,250,1,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False
58,3,62250.0,7,21,1,200,1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False
59,2,74399.0,4,9,1,300,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False
44,3,55120.0,10,15,1,250,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False
47,3,70549.0,5,11,1,200,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
54,2,62800.0,1,15,1,350,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False
38,3,69749.0,1,31,0,300,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False
34,1,63749.0,6,26,1,100,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
37,5,83000.0,4,4,1,200,1,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
38,3,56249.0,2,1,0,100,0,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False
37,5,79049.0,4,30,1,300,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False
30,1,69749.0,1,16,1,300,1,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False
32,1,79049.0,5,16,1,300,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
51,3,55120.0,10,20,1,250,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
28,2,63749.0,4,17,1,100,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False
57,1,70549.0,5,4,0,200,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False
30,5,63749.0,2,3,0,100,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False
44,5,74399.0,1,29,0,300,1,1,False,False,True,False,True,False,False,False,False,False,False,False,True,False
61,3,63749.0,12,27,0,100,0,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False
