is_actived,Genero,Edad,city_owner,estrato,plan,id_plan,price_plan,user_creation_id,cdo,plan_type,ventas_Retiradas_causales,Retiro,id_comuna,Comuna,duracion_contrato,dia_semana_num,mes
Orden creada,H,63,Jamundi,5,INTERNET 350MB 24,1278,82365.0,22596,0004S0290,Internet,No Aplica,NO,44,Comuna NR,109,3,11
Orden creada,H,49,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23741,0013S10534,Dupla,No Aplica,NO,13,Comuna 13,109,3,11
Orden creada,M,20,Cali,1,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23742,0013S10346,Dupla,No Aplica,NO,21,Comuna 21,109,3,11
Rechazado,M,37,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23743,0029S4550,Dupla,No Aplica,NO,1,Comuna 01,109,3,11
Orden creada,H,36,Cali,6,INTERNET 500MB 24,1277,127499.0,23744,0029S4879,Internet,No Aplica,NO,2,Comuna 02,109,3,11
Orden creada,H,55,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23746,0013S1252,Dupla,No Aplica,NO,16,Comuna 16,109,3,11
Orden creada,M,26,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23747,0005S5230,Dupla,No Aplica,NO,7,Comuna 07,109,3,11
Orden creada,H,38,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23748,0001S0905,Dupla,No Aplica,NO,10,Comuna 10,109,3,11
Orden creada,H,44,Cali,2,INTERNET 350MB 24,1278,62800.0,23745,0019S5293,Internet,No Aplica,NO,6,Comuna 06,109,3,11
Orden creada,M,54,Cali,3,DUPLA 40MB FO + VOZ ILIM-24,1275,41576.0,23749,0001S3328,Dupla,No Aplica,NO,11,Comuna 11,109,3,11
Orden creada,H,26,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,58320.0,23750,COLO_001003_A,Dupla,No Aplica,NO,0,NR,109,3,11
Orden creada,M,65,Cali,4,DPL BA 250MB+VOZ ILIM-24,1280,76415.0,23751,0017S3555,Dupla,No Aplica,NO,38,Área de Expansión Urbana,109,3,11
Orden creada,H,38,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23752,0005S0725,Dupla,No Aplica,NO,7,Comuna 07,109,3,11
Orden creada,H,40,Cali,2,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,3044,0013S10033,Dupla,No Aplica,NO,21,Comuna 21,109,3,11
Orden creada,H,54,Cali,4,DPL BA 250MB+VOZ ILIM-24,1280,76415.0,23754,0013S6918,Dupla,No Aplica,NO,14,Comuna 14,109,3,11
Rechazado,H,19,Cali,4,DPL BA 250MB+VOZ ILIM-24,1280,76415.0,23753,0029S2242,Dupla,No Aplica,NO,3,Comuna 03,109,3,11
Orden creada,H,20,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23755,0013S9892,Dupla,No Aplica,NO,13,Comuna 13,109,3,11
Anulado,M,52,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23756,0013S9892,Dupla,No Aplica,NO,13,Comuna 13,109,3,11
Orden creada,H,51,Cali,2,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23757,0001S2897,Dupla,No Aplica,NO,11,Comuna 11,109,3,11
Orden creada,H,58,Cali,4,DPL BA 250MB+VOZ ILIM-24,1280,76415.0,23758,0013S10369,Dupla,No Aplica,NO,21,Comuna 21,109,3,11
Rechazado,M,50,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23759,0013S1923,Dupla,No Aplica,NO,16,Comuna 16,109,3,11
Orden creada,H,65,Cali,2,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23760,0001S0788,Dupla,No Aplica,NO,9,Comuna 09,109,3,11
Rechazado,H,60,Yumbo,2,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23761,0021S0457,Dupla,No Aplica,NO,40,Comuna 01,109,3,11
Orden creada,M,25,Cali,4,DPL BA 250MB+VOZ ILIM-24,1280,76415.0,23762,0017S4571,Dupla,No Aplica,NO,38,Área de Expansión Urbana,109,3,11
Rechazado,M,65,Cali,3,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23667,0005S3176,Dupla,No Aplica,NO,12,Comuna 12,109,3,11
Orden creada,M,58,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23764,0001S0940,Dupla,No Aplica,NO,10,Comuna 10,109,3,11
Orden creada,H,47,Cali,1,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23765,0013S7772,Dupla,No Aplica,NO,14,Comuna 14,108,3,11
Orden creada,H,47,Cali,3,INTERNET 350MB 24,1278,62800.0,23766,0001S2034,Internet,No Aplica,NO,10,Comuna 10,108,3,11
Orden creada,H,39,Cali,3,INTERNET 250MB 24,1279,55120.0,23735,0017S1071,Internet,No Aplica,NO,16,Comuna 16,108,3,11
Orden creada,H,65,Jamundi,5,INTERNET 350MB 24,1278,82365.0,23767,0004S0298,Internet,No Aplica,NO,0,NR,108,3,11
Orden creada,M,55,Cali,1,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23769,0013S7935,Dupla,No Aplica,NO,14,Comuna 14,108,3,11
Orden creada,H,38,Cali,2,DPL BA 500MB+VOZ ILIM-24,1282,107100.0,23771,0013S6633,Dupla,No Aplica,NO,14,Comuna 14,108,3,11
Rechazado,H,62,Cali,4,DPL BA 250MB+VOZ ILIM-24,1280,76415.0,17653,0029S2242,Dupla,No Aplica,NO,3,Comuna 03,108,3,11
Orden creada,H,60,Cali,4,INTERNET 250MB 24,1279,67920.0,23773,0017S3546,Internet,Anulacion,SI,38,Área de Expansión Urbana,6,3,11
Rechazado,M,66,Cali,2,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,12957,0013S9979,Dupla,No Aplica,NO,13,Comuna 13,108,3,11
Orden creada,H,40,Yumbo,2,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23775,0021S0457,Dupla,No Aplica,NO,40,Comuna 01,108,3,11
Anulado,H,35,Cali,4,DUPLA 40MB FO + VOZ ILIM-24,1275,47600.0,23776,0016S0447,Dupla,No Aplica,NO,38,Área de Expansión Urbana,108,3,11
Orden creada,H,50,Cali,1,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,20885,0029S4577,Dupla,No Aplica,NO,1,Comuna 01,108,4,11
Orden creada,M,49,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23777,0013S10079,Dupla,No Aplica,NO,21,Comuna 21,108,4,11
Rechazado,H,46,Cali,5,INTERNET 350MB 24,1278,82365.0,23778,0016S2511,Internet,No Aplica,NO,44,Comuna NR,108,4,11
Orden creada,H,45,Cali,4,DPL BA 250MB+VOZ ILIM-24,1280,76415.0,23779,0012S1501,Dupla,No Aplica,NO,19,Comuna 19,108,4,11
Orden creada,M,49,Jamundi,5,DPL BA 350MB+VOZ ILIM-24,1281,84915.0,23778,0016S2511,Dupla,No Aplica,NO,44,Comuna NR,108,4,11
Orden creada,M,57,Cali,3,INTERNET 350MB 24,1278,62800.0,23780,0017S8160,Internet,No Aplica,NO,18,Comuna 18,108,4,11
Orden creada,H,53,Cali,3,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,10597,0013S0880,Dupla,No Aplica,NO,15,Comuna 15,108,4,11
Anulado,H,38,Cali,4,DPL BA 350MB+VOZ ILIM-24,1281,84915.0,23781,CENT_022194_A,Dupla,No Aplica,NO,0,NR,108,4,11
Orden creada,H,48,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,20028,0005S5877,Dupla,No Aplica,NO,7,Comuna 07,108,4,11
Orden creada,H,32,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,58320.0,23705,0001S1963,Dupla,No Aplica,NO,10,Comuna 10,108,4,11
Orden creada,H,52,Cali,2,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23782,0029S2079,Dupla,No Aplica,NO,3,Comuna 03,108,4,11
Orden creada,H,53,Cali,3,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23783,0005S5229,Dupla,No Aplica,NO,7,Comuna 07,108,4,11
Orden creada,M,58,Cali,3,DPL BA 500MB+VOZ ILIM-24,1282,107100.0,23784,0029S1820,Dupla,Anulacion,SI,3,Comuna 03,4,4,11
Orden creada,M,65,Cali,2,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23786,0013S0809,Dupla,No Aplica,NO,15,Comuna 15,108,4,11
Orden creada,M,34,Cali,3,DUPLA 40MB FO + VOZ ILIM-24,1275,41576.0,23787,0001S2372,Dupla,No Aplica,NO,10,Comuna 10,108,4,11
Orden creada,H,38,Cali,3,INTERNET 500MB 24,1277,102850.0,23790,0016S0967,Internet,No Aplica,NO,23,El Hormiguero,108,4,11
Orden creada,H,52,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23791,0013S3873,Dupla,No Aplica,NO,13,Comuna 13,108,4,11
Orden creada,H,32,Cali,4,DUPLA 40MB FO + VOZ ILIM-24,1275,47600.0,21870,0001S2582,Dupla,No Aplica,NO,19,Comuna 19,108,4,11
Orden creada,H,50,Cali,3,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23792,0017S8159,Dupla,No Aplica,NO,18,Comuna 18,108,4,11
Orden creada,H,30,Cali,1,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23793,0012S2007,Dupla,No Aplica,NO,20,Comuna 20,108,4,11
Orden creada,M,58,Cali,2,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23794,0001S2710,Dupla,No Aplica,NO,11,Comuna 11,108,4,11
Orden creada,H,33,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23756,0013S9892,Dupla,No Aplica,NO,13,Comuna 13,108,4,11
Orden creada,H,50,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23795,0013S0415,Dupla,No Aplica,NO,15,Comuna 15,108,4,11
Orden creada,M,38,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23796,0005S2401,Dupla,No Aplica,NO,12,Comuna 12,108,4,11
Orden creada,H,51,Cali,1,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23797,0013S3693,Dupla,No Aplica,NO,13,Comuna 13,108,4,11
Orden creada,H,25,Cali,1,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23798,0013S8227,Dupla,No Aplica,NO,14,Comuna 14,108,4,11
Anulado,M,53,Cali,1,DUPLA 40MB FO + VOZ ILIM-24,1275,41576.0,23613,0013s10034,Dupla,No Aplica,NO,0,NR,108,4,11
Rechazado,M,64,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23800,0019S5226,Dupla,No Aplica,NO,6,Comuna 06,108,4,11
Orden creada,H,58,Cali,1,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23801,0013S8628,Dupla,No Aplica,NO,14,Comuna 14,108,4,11
Orden creada,H,25,Cali,3,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23802,0017S8135,Dupla,No Aplica,NO,18,Comuna 18,108,4,11
Orden creada,M,53,Cali,1,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23803,0013S10443,Dupla,No Aplica,NO,21,Comuna 21,108,4,11
Orden creada,M,32,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23804,0019S5226,Dupla,No Aplica,NO,6,Comuna 06,108,4,11
Orden creada,H,53,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23805,0013S3691,Dupla,No Aplica,NO,13,Comuna 13,108,4,11
Orden creada,M,65,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23806,0013S6567,Dupla,No Aplica,NO,14,Comuna 14,108,4,11
Orden creada,H,37,Cali,2,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23808,0001S1635,Dupla,No Aplica,NO,10,Comuna 10,108,4,11
Anulado,M,24,Cali,2,DPL BA 350MB+VOZ ILIM-24,1281,64800.0,23807,0013S0523,Dupla,No Aplica,NO,15,Comuna 15,108,4,11
Rechazado,H,50,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23810,0013S9963,Dupla,No Aplica,NO,13,Comuna 13,108,4,11
Orden creada,H,51,Cali,5,INTERNET 350MB 24,1278,77520.0,23736,0019S4118,Internet,No Aplica,NO,2,Comuna 02,108,4,11
Orden creada,H,46,Cali,2,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23811,0013S9979,Dupla,No Aplica,NO,13,Comuna 13,108,4,11
Orden creada,H,35,Cali,4,DPL BA 250MB+VOZ ILIM-24,1280,76415.0,23528,0004S0300,Dupla,No Aplica,NO,0,NR,108,4,11
Orden creada,H,44,Cali,2,INTERNET 250MB 24,1279,58565.0,23813,0019S5685,Internet,No Aplica,NO,6,Comuna 06,108,4,11
Orden creada,M,24,Cali,4,DPL BA 250MB+VOZ ILIM-24,1280,76415.0,23814,0019S3891,Dupla,No Aplica,NO,2,Comuna 02,108,4,11
Anulado,H,47,Cali,3,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23815,0029S3866,Dupla,No Aplica,NO,3,Comuna 03,108,4,11
Orden creada,H,35,Cali,1,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23816,0013S8674,Dupla,No Aplica,NO,14,Comuna 14,108,4,11
Orden creada,H,55,Cali,1,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23817,0013S7928,Dupla,No Aplica,NO,14,Comuna 14,108,4,11
Orden creada,H,44,Cali,1,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23827,0013S7794,Dupla,No Aplica,NO,14,Comuna 14,107,4,11
Orden creada,H,42,Cali,2,INTERNET 250MB 24,1279,58565.0,23828,0029S1281,Internet,No Aplica,NO,9,Comuna 09,107,4,11
Orden creada,H,30,Cali,1,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23829,0013S8783,Dupla,No Aplica,NO,14,Comuna 14,107,4,11
Orden creada,H,22,Cali,3,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23831,0005S1395,Dupla,Anulacion,SI,4,Comuna 04,1,4,11
Orden creada,H,38,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,58320.0,23830,0001S1319,Dupla,No Aplica,NO,10,Comuna 10,107,4,11
Orden creada,H,46,Cali,3,DUPLA 40MB FO + VOZ ILIM-24,1275,41576.0,23772,0001S0980,Dupla,No Aplica,NO,10,Comuna 10,107,4,11
Orden creada,M,33,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23826,0019S3498,Dupla,No Aplica,NO,5,Comuna 05,107,4,11
Rechazado,M,46,Cali,1,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23834,0013S10277,Dupla,No Aplica,NO,21,Comuna 21,107,4,11
Orden creada,H,66,Cali,2,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23824,0017S5298,Dupla,No Aplica,NO,18,Comuna 18,107,4,11
Orden creada,H,56,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,58320.0,23809,0001S2114,Dupla,No Aplica,NO,10,Comuna 10,107,4,11
Rechazado,M,42,Cali,6,DPL BA 350MB+VOZ ILIM-24,1281,84915.0,23836,0017S3512,Dupla,No Aplica,NO,27,La Buitrera,107,4,11
Orden creada,M,46,Cali,1,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23837,0013S10485,Dupla,No Aplica,NO,21,Comuna 21,107,4,11
Orden creada,M,45,Cali,4,INTERNET 500MB 24,1277,119999.0,23601,0001S1519,Internet,No Aplica,NO,10,Comuna 10,107,4,11
Orden creada,H,43,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23818,0029S2792,Dupla,No Aplica,NO,9,Comuna 09,107,4,11
Orden creada,M,42,Cali,3,INTERNET 350MB 24,1278,62800.0,23838,0013S8808,Internet,No Aplica,NO,14,Comuna 14,107,4,11
Orden creada,H,30,Cali,1,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23839,0013S7783,Dupla,No Aplica,NO,14,Comuna 14,107,4,11
Orden creada,H,34,Cali,3,INTERNET 250MB 24,1279,55120.0,10069,0005S3429,Internet,No Aplica,NO,8,Comuna 08,107,4,11
Orden creada,H,41,Cali,1,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23841,0013S6949,Dupla,No Aplica,NO,14,Comuna 14,107,5,11
Rechazado,H,53,Cali,1,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23823,0013S10382,Dupla,No Aplica,NO,21,Comuna 21,107,5,11
Orden creada,M,36,Cali,1,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23842,0013S1211,Dupla,No Aplica,NO,16,Comuna 16,107,5,11
Orden creada,H,46,Cali,4,DPL BA 350MB+VOZ ILIM-24,1281,79920.0,23843,0007S0478,Dupla,No Aplica,NO,5,Comuna 05,107,5,11
Orden creada,H,60,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23822,0001S1768,Dupla,No Aplica,NO,11,Comuna 11,107,5,11
Orden creada,H,45,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23844,0017S2368,Dupla,No Aplica,NO,38,Área de Expansión Urbana,107,5,11
Orden creada,H,19,Cali,3,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23845,0013S1458,Dupla,No Aplica,NO,15,Comuna 15,107,5,11
Orden creada,M,19,Cali,4,DPL BA 250MB+VOZ ILIM-24,1280,76415.0,16610,0017S5130,Dupla,No Aplica,NO,19,Comuna 19,107,5,11
Orden creada,H,19,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23145,0012S3300,Dupla,No Aplica,NO,20,Comuna 20,107,5,11
Orden creada,H,44,Cali,2,INTERNET 350MB 24,1278,62800.0,23785,0005S2291,Internet,No Aplica,NO,12,Comuna 12,107,5,11
Orden creada,M,65,Cali,1,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23819,0013S8395,Dupla,No Aplica,NO,14,Comuna 14,107,5,11
Orden creada,H,29,Cali,3,DPL BA 500MB+VOZ ILIM-24,1282,107100.0,23846,0019S3605,Dupla,No Aplica,NO,0,NR,107,5,11
Orden creada,H,64,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23788,0019S2747,Dupla,No Aplica,NO,5,Comuna 05,107,5,11
Orden creada,H,20,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23847,0005S4282,Dupla,No Aplica,NO,4,Comuna 04,107,5,11
Orden creada,H,33,Cali,3,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23831,0005S1395,Dupla,No Aplica,NO,4,Comuna 04,107,5,11
Rechazado,M,45,Cali,5,DPL BA 250MB+VOZ ILIM-24,1280,76415.0,23848,0017S10347,Dupla,No Aplica,NO,17,Comuna 17,107,5,11
Orden creada,M,50,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23849,0017S7753,Dupla,No Aplica,NO,18,Comuna 18,107,5,11
Orden creada,M,37,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23850,0013S9824,Dupla,No Aplica,NO,13,Comuna 13,107,5,11
Orden creada,H,22,Cali,1,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23851,0013S10063,Dupla,No Aplica,NO,21,Comuna 21,107,5,11
Orden creada,M,48,Cali,4,DPL BA 250MB+VOZ ILIM-24,1280,76415.0,23852,0029S1147,Dupla,No Aplica,NO,3,Comuna 03,107,5,11
Orden creada,M,51,Cali,2,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23853,0017S5248,Dupla,No Aplica,NO,18,Comuna 18,107,5,11
Orden creada,M,60,Cali,2,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23854,0001S2924,Dupla,No Aplica,NO,11,Comuna 11,107,5,11
Orden creada,H,54,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23855,0017S4764,Dupla,No Aplica,NO,18,Comuna 18,107,5,11
Orden creada,H,27,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23856,0005S4272,Dupla,No Aplica,NO,4,Comuna 04,107,5,11
Orden creada,H,40,Cali,3,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23857,0001S3329,Dupla,No Aplica,NO,11,Comuna 11,107,5,11
Orden creada,M,20,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23848,0017S10347,Dupla,No Aplica,NO,17,Comuna 17,107,5,11
Orden creada,H,41,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23858,0017S5306,Dupla,Voluntario,SI,18,Comuna 18,42,5,11
Orden creada,H,50,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23859,0001S2763,Dupla,No Aplica,NO,11,Comuna 11,107,5,11
Orden creada,H,56,Cali,1,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23860,0013S7594,Dupla,No Aplica,NO,14,Comuna 14,107,5,11
Orden creada,M,49,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23861,0001S3486,Dupla,No Aplica,NO,11,Comuna 11,107,5,11
Anulado,H,30,Cali,3,DUPLA 40MB FO + VOZ ILIM-24,1275,41576.0,23862,0017S5362,Dupla,No Aplica,NO,18,Comuna 18,107,5,11
Orden creada,H,47,Cali,6,DPL BA 250MB+VOZ ILIM-24,1280,76415.0,23484,0029S4114,Dupla,No Aplica,NO,2,Comuna 02,107,5,11
Orden creada,H,49,Cali,1,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23863,0029S4582,Dupla,No Aplica,NO,1,Comuna 01,107,5,11
Rechazado,H,36,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23865,0017S7812,Dupla,No Aplica,NO,18,Comuna 18,107,5,11
Orden creada,M,50,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23866,0017S5211,Dupla,No Aplica,NO,18,Comuna 18,107,5,11
Orden creada,H,34,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23867,0017S5236,Dupla,No Aplica,NO,18,Comuna 18,107,5,11
Orden creada,H,22,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23868,0017S7812,Dupla,No Aplica,NO,18,Comuna 18,107,5,11
Orden creada,M,34,Cali,1,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23869,0029S4316,Dupla,No Aplica,NO,1,Comuna 01,107,5,11
Orden creada,H,18,Cali,3,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23872,0005S3795,Dupla,No Aplica,NO,8,Comuna 08,107,5,11
Orden creada,M,31,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23873,0013S6631,Dupla,No Aplica,NO,14,Comuna 14,107,5,11
Firmado,H,23,Cali,3,INTERNET 250MB 24,1279,55120.0,23293,0029S2809,Internet,No Aplica,NO,9,Comuna 09,107,5,11
Orden creada,H,26,Cali,1,INTERNET 250MB 24,1279,55120.0,23874,0013S8002,Internet,No Aplica,NO,14,Comuna 14,107,5,11
Orden creada,H,66,Cali,3,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23875,0001S0564,Dupla,No Aplica,NO,9,Comuna 09,107,5,11
Orden creada,H,41,Cali,1,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23878,0013S8673,Dupla,No Aplica,NO,14,Comuna 14,107,5,11
Rechazado,M,66,Cali,2,DPL BA 500MB+VOZ ILIM-24,1282,100800.0,23877,0029S4451,Dupla,No Aplica,NO,1,Comuna 01,107,5,11
Orden creada,M,21,Cali,3,INTERNET 500MB 24,1277,96800.0,23877,0029S4451,Internet,No Aplica,NO,1,Comuna 01,107,5,11
Orden creada,H,62,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23881,0013S3747,Dupla,No Aplica,NO,13,Comuna 13,107,5,11
Orden creada,H,31,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23882,0013S3532,Dupla,No Aplica,NO,13,Comuna 13,107,5,11
Orden creada,M,38,Cali,6,DPL BA 500MB+VOZ ILIM-24,1282,131750.0,23884,0029S4114,Dupla,No Aplica,NO,2,Comuna 02,107,5,11
Orden creada,H,49,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23886,0013S8756,Dupla,No Aplica,NO,14,Comuna 14,107,5,11
Orden creada,M,29,Cali,4,INTERNET 250MB 24,1279,72165.0,23887,0019S3519,Internet,No Aplica,NO,5,Comuna 05,107,5,11
Orden creada,H,54,Cali,1,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,17079,0013S4341,Dupla,No Aplica,NO,15,Comuna 15,107,5,11
Orden creada,H,57,Cali,1,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23888,0013S8430,Dupla,No Aplica,NO,14,Comuna 14,107,5,11
Orden creada,M,53,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23889,0013S3567,Dupla,No Aplica,NO,13,Comuna 13,107,5,11
Orden creada,H,30,Cali,4,DPL BA 250MB+VOZ ILIM-24,1280,76415.0,23890,0017S4488,Dupla,No Aplica,NO,16,Comuna 16,107,5,11
Rechazado,M,41,Cali,3,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23891,0029S1462,Dupla,No Aplica,NO,3,Comuna 03,107,5,11
Rechazado,H,53,Cali,2,DUPLA 40MB FO + VOZ ILIM-24,1275,41576.0,23892,0017S5243,Dupla,No Aplica,NO,18,Comuna 18,107,5,11
Orden creada,M,27,Cali,3,INTERNET 350MB 24,1278,62800.0,23893,0017S5584,Internet,No Aplica,NO,16,Comuna 16,107,5,11
Orden creada,M,57,Cali,2,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23894,0016S2077,Dupla,No Aplica,NO,27,La Buitrera,107,5,11
Orden creada,H,38,Cali,2,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23897,0013S1065,Dupla,No Aplica,NO,16,Comuna 16,106,5,11
Orden creada,H,30,Cali,2,INTERNET 250MB 24,1279,55120.0,23896,0001S0758,Internet,No Aplica,NO,9,Comuna 09,106,5,11
Rechazado,M,47,Cali,3,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23899,0017S7956,Dupla,No Aplica,NO,18,Comuna 18,106,5,11
Orden creada,H,52,Cali,1,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23900,0013S8722,Dupla,No Aplica,NO,14,Comuna 14,106,5,11
Rechazado,M,64,Cali,3,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23901,0005S2557,Dupla,No Aplica,NO,8,Comuna 08,106,5,11
Orden creada,M,40,Cali,3,DPL BA 350MB+VOZ ILIM-24,1281,68850.0,23902,0005S2557,Dupla,No Aplica,NO,8,Comuna 08,106,5,11
Orden creada,M,24,Cali,2,INTERNET 350MB 24,1278,62800.0,23885,0013S2023,Internet,No Aplica,NO,16,Comuna 16,106,5,11
Orden creada,H,66,Cali,1,DPL BA 250MB+VOZ ILIM-24,1280,61965.0,23903,0013S10049,Dupla,No Aplica,NO,21,Comuna 21,106,5,11
Orden creada,H,33,Jamundi,4,DPL BA 250MB+VOZ ILIM-24,1280,76415.0,23904,0004S0558,Dupla,No Aplica,NO,44,Comuna NR,106,6,11
Orden creada,H,61,Cali,4,DPL BA 250MB+VOZ ILIM-24,1280,76415.0,23773,0017S3546,Dupla,No Aplica,NO,38,Área de Expansión Urbana,106,6,11
Orden creada,H,29,Cali,4,DPL BA 350MB+VOZ ILIM-24,1281,84915.0,23905,0029S1629,Dupla,No Aplica,NO,3,Comuna 03,106,6,11
